gene_id,Gene Name,Reference,Strand,Start,End,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_000867,.,chr1,+,2475435,2475779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000868,-,chr1,-,2475973,2477784,16.026737,14.972281,14.736571,18.16528,18.822463,16.229824,15.750839,21.490985,19.547309,24.82063,23.398787,22.026029
FGRAM000v1_000869,-,chr1,-,2478546,2479751,4.900881,7.834551,3.135341,18.844489,15.946604,14.568201,8.979771,10.084509,12.645125,25.424176,24.933783,21.415146
FGRAM000v1_000870,-,chr1,-,2479986,2481450,18.108874,18.182304,16.573933,29.533085,29.214115,30.007621,24.77097,29.248136,28.065486,26.910267,30.667177,27.926213
FGRAM000v1_000871,-,chr1,+,2482197,2483277,84.939908,99.10712,80.372331,117.592667,145.357412,137.79697,139.952911,170.495224,160.220859,140.092279,132.936054,138.636247
FGRAM000v1_000872,-,chr1,-,2483312,2485166,6.397291,6.101625,6.145172,8.336682,9.377923,10.119968,10.2986,13.837186,7.321734,12.143599,14.057114,12.81213
FGRAM000v1_000873,-,chr1,+,2485741,2486586,1.814084,2.113223,1.71195,2.653769,3.341377,2.273192,1.462305,3.430726,2.364983,4.807265,1.998535,4.826699
FGRAM000v1_000874,-,chr1,-,2486901,2488799,215.957158,238.157065,187.526946,141.469552,134.480609,157.017774,149.260419,162.424249,165.590408,122.708696,123.606049,116.907032
FGRAM000v1_000875,-,chr1,-,2493274,2495538,101.324717,112.396899,96.801453,85.302761,88.252077,80.357386,98.343575,134.392946,116.371523,101.642324,104.786303,102.870328
FGRAM000v1_000876,-,chr1,-,2496068,2498932,17.131099,19.684557,19.484577,36.495796,38.746526,32.888357,23.630392,32.748626,24.760639,38.797078,38.603778,38.938509
FGRAM000v1_000877,-,chr1,+,2499676,2501521,23.2287,19.928708,23.238687,22.477107,21.420916,23.498143,19.938263,14.880253,17.421853,29.499721,24.528463,26.246758
FGRAM000v1_000878,-,chr1,+,2501702,2503104,129.433986,124.126212,140.175156,85.955262,81.146508,77.905194,191.431709,166.422044,183.300903,85.131988,85.346362,96.6955
FGRAM000v1_000879,-,chr1,-,2504491,2505477,1.653454,0.0,0.0,2.738533,2.448526,3.804161,1.014904,0.0,0.0,0.0,2.365268,3.901903
FGRAM000v1_000880,-,chr1,+,2505936,2507186,118.955796,129.157839,106.131152,262.972826,298.668023,274.535709,113.403316,112.694758,112.188778,112.017594,120.173247,112.507011
FGRAM000v1_000881,-,chr1,+,2507584,2508114,0.0,0.438832,0.0,0.0,1.612283,0.0,0.0,0.326618,1.015179,0.0,0.0,0.0
FGRAM000v1_000882,-,chr1,+,2509640,2510782,16.802136,15.181403,14.691848,3.918377,2.233861,3.895034,28.157415,28.397321,30.297818,0.0,0.0,0.0
FGRAM000v1_000883,-,chr1,+,2511676,2513375,13.881435,14.06688,10.739366,15.819727,16.58167,14.041989,13.15954,19.845361,17.118984,21.944848,22.198136,23.456833
FGRAM000v1_000884,-,chr1,-,2513549,2513854,26.169332,29.000623,32.193282,10.604038,6.282227,8.198384,40.829642,26.567223,48.416662,16.9942,25.280494,19.843705
FGRAM000v1_000885,-,chr1,-,2513942,2514292,18.826799,17.740529,10.535522,6.574281,8.655415,5.230602,17.178118,19.883537,19.04592,11.62539,16.126484,13.357509
FGRAM000v1_000886,-,chr1,-,2514386,2514565,8.434273,7.307876,1.825762,0.308267,4.536668,2.095193,4.45475,10.637405,15.095518,5.277958,5.614705,4.807307
FGRAM000v1_000887,-,chr1,-,2515638,2517781,53.997918,54.1504,50.311676,70.026118,77.67221,70.189381,65.044173,60.332465,55.067445,81.157545,77.739383,74.221988
FGRAM000v1_000888,-,chr1,+,2518116,2520410,1344.352032,1306.206215,1352.686319,2232.740586,2110.154029,2052.358077,1954.756234,1957.500093,2012.79461,2097.655767,2175.979096,2314.623599
FGRAM000v1_000889,-,chr1,-,2520376,2522053,9.781088,8.65135,9.76748,10.913093,10.739814,11.174239,7.829196,6.801278,8.18957,9.111763,8.531181,11.422741
FGRAM000v1_000890,-,chr1,-,2523576,2526266,24.849121,23.57117,18.617415,23.034091,28.896811,29.079322,22.657209,25.800728,25.153249,36.177137,33.680805,33.553621
FGRAM000v1_000891,-,chr1,+,2526462,2527957,149.57167,152.150211,167.040945,229.959579,209.902727,223.84197,188.44154,168.987486,184.695958,235.985621,218.696694,214.104294
FGRAM000v1_000892,-,chr1,+,2528791,2529499,13.258663,13.672259,12.395848,15.199879,14.615842,21.123064,12.25846,12.109252,11.689001,15.97203,16.143629,15.91988
FGRAM000v1_000893,-,chr1,-,2530304,2531442,0.0,0.296277,0.0,0.0,0.0,0.0,0.0,0.0,1.428247,0.0,0.0,0.428241
FGRAM000v1_000894,.,chr1,-,2532074,2533072,0.0,1.616504,0.0,0.704385,0.0,0.0,0.0,1.145106,0.0,0.0,0.0,1.992838
FGRAM000v1_000895,-,chr1,+,2533383,2534259,4.863547,8.073562,9.728026,13.471344,7.350277,6.778761,5.824843,6.161754,4.536155,7.577982,7.561729,10.803954
FGRAM000v1_000896,-,chr1,-,2534312,2537686,127.97794,128.64169,106.981585,106.520705,96.267602,103.054897,80.864156,93.250447,79.842709,66.739704,65.626639,63.171934
FGRAM000v1_000897,-,chr1,-,2540083,2542846,29.595328,29.77586,29.736459,30.511989,27.760831,30.343478,23.190768,26.653089,30.491359,40.703183,42.386038,35.331857
FGRAM000v1_000898,-,chr1,-,2543741,2545439,2.360024,2.801962,2.341294,2.319728,2.473048,2.884218,1.68651,0.992439,1.85878,1.789489,1.624051,1.181734
FGRAM000v1_000899,-,chr1,+,2546866,2548353,21.279084,21.324397,24.797355,26.95373,26.923163,28.637777,25.619111,27.703133,25.23466,26.6396,24.651173,28.39072
FGRAM000v1_000900,-,chr1,+,2548534,2549972,48.261692,53.841172,40.907201,44.679565,52.602314,49.635591,55.646804,58.267561,64.572033,42.181156,48.664129,45.831014
FGRAM000v1_000901,-,chr1,-,2550861,2552999,10.54933,11.796444,10.97021,28.291123,33.001922,28.445099,16.462687,22.791822,17.594262,35.226311,35.843384,37.349597
FGRAM000v1_000902,-,chr1,-,2554048,2555674,322.531091,356.152058,274.005984,300.168594,296.514,307.672653,350.964192,371.411185,335.334778,356.104408,344.533368,321.811032
FGRAM000v1_000903,-,chr1,+,2556178,2560117,31.531896,35.107474,34.427808,49.31175,42.114572,50.929005,19.848222,24.306063,22.628473,24.532048,25.936947,23.230401
FGRAM000v1_000904,-,chr1,-,2560025,2560772,6.758703,4.789502,7.669099,0.0,0.0,0.0,9.535976,4.765079,7.197175,0.319001,0.0,0.0
FGRAM000v1_000905,-,chr1,+,2561831,2564556,6.977509,6.462309,7.552088,9.471731,12.350197,9.162361,6.663874,5.723527,5.44067,10.513745,10.941121,13.34968
FGRAM000v1_000906,-,chr1,+,2565932,2568262,1.321905,1.114956,0.298307,0.726662,0.914477,0.699711,0.482397,1.24909,0.501201,0.860595,1.199009,1.687749
FGRAM000v1_000907,-,chr1,-,2574579,2576352,6.969213,5.532003,5.899293,5.277892,5.426549,4.73149,6.909897,6.782855,7.393377,5.18294,4.853345,5.738275
FGRAM000v1_000908,-,chr1,+,2577471,2579889,6.382727,6.087732,5.092668,9.077616,9.453788,10.440633,2.881,5.46454,3.031477,5.359441,7.038878,6.767021
FGRAM000v1_000909,-,chr1,-,2580525,2580865,495.019467,493.339923,493.789949,745.824214,694.659223,749.408098,541.252159,423.743987,496.54799,674.39353,658.940025,683.773544
FGRAM000v1_000910,-,chr1,+,2581492,2583963,12.635722,12.366861,8.722024,7.98756,11.007146,9.310788,8.455521,12.822687,8.838906,10.536241,10.63291,8.618523
FGRAM000v1_000911,-,chr1,-,2585097,2585399,0.918529,0.0,1.037226,0.0,1.245129,0.788746,0.575455,0.0,0.452703,0.413265,1.216765,0.453519
FGRAM000v1_000912,-,chr1,+,2587383,2591281,18.54864,20.685495,19.745075,16.830081,18.857,18.341154,18.105892,19.722945,17.863306,17.638429,16.259905,18.512999
FGRAM000v1_000913,-,chr1,-,2591302,2592708,10.350795,12.74662,9.120853,9.318747,10.635604,8.970242,12.865061,13.423306,14.928997,11.719837,10.649709,11.898378
FGRAM000v1_000914,-,chr1,-,2593241,2593323,8.740069,2.895025,4.689877,17.701482,3.723101,6.990448,6.224476,1.890114,4.762604,4.635318,7.268606,3.688261
FGRAM000v1_000915,-,chr1,+,2593558,2595287,252.702983,217.467433,235.372203,332.756547,277.583854,305.509765,222.716429,212.443261,212.631166,241.095257,226.601718,237.127829
FGRAM000v1_000916,-,chr1,-,2595730,2601318,9.803202,10.987503,9.644857,8.569077,7.239774,6.455895,8.996963,8.531357,7.71211,8.767404,9.457365,9.239121
FGRAM000v1_000917,-,chr1,+,2602201,2604145,64.865267,60.97297,62.48382,83.128126,85.514652,83.986929,77.426123,79.523541,74.263267,79.512501,82.123101,73.334131
FGRAM000v1_000918,-,chr1,-,2604133,2606388,27.898677,27.632698,21.475958,27.138617,29.962426,25.230719,17.947517,20.567553,18.914617,9.788816,9.638319,9.864402
FGRAM000v1_000919,-,chr1,-,2607403,2609243,2.730931,1.26538,2.291,4.484912,4.596191,5.394657,6.977121,6.576227,6.831645,6.08926,6.436815,4.538235
FGRAM000v1_000920,-,chr1,+,2612487,2612558,1.897851,2.381762,2.570249,0.0,1.689185,3.587921,1.763962,1.936782,5.698055,1.285463,0.931009,4.440713
FGRAM000v1_000921,-,chr1,-,2613778,2616685,1.241262,1.374093,1.353785,4.144503,4.990977,5.126886,2.329172,3.660026,4.147346,6.727212,7.24939,6.23385
FGRAM000v1_000922,-,chr1,-,2616917,2618978,31.510885,31.599003,33.353145,38.808786,35.13087,38.570152,26.25185,32.960019,31.141939,35.315006,38.513958,34.318575
FGRAM000v1_000923,-,chr1,+,2619837,2620816,67.089547,65.027774,71.756245,64.858191,65.605555,50.989512,50.312105,54.716972,53.5959,57.565033,46.453829,45.757907
FGRAM000v1_000924,-,chr1,+,2620982,2622692,17.449168,17.66895,15.18597,9.320625,10.162979,8.420558,16.548595,19.782999,15.34816,15.219402,15.403657,14.264082
FGRAM000v1_000925,-,chr1,+,2625254,2627164,2.18941,2.417463,2.380826,2.167253,3.561396,3.279968,2.910525,2.073003,1.433694,3.52527,3.294185,4.088716
FGRAM000v1_000926,-,chr1,-,2626775,2627791,51.312508,49.26714,52.997979,78.283995,85.351022,80.788162,60.668851,57.47902,62.130287,85.410285,89.255165,91.068074
FGRAM000v1_000927,-,chr1,+,2629206,2633653,27.124976,30.037255,24.809606,22.733579,24.687948,21.215728,29.715062,39.529243,30.988172,33.261338,34.220672,31.54597
FGRAM000v1_000928,-,chr1,-,2632524,2633526,17.150135,15.858676,21.922624,22.596885,22.68726,18.231648,23.784054,12.456891,20.743996,16.751909,11.991929,11.773908
FGRAM000v1_000929,-,chr1,+,2634509,2635187,56.736528,63.915487,45.111017,92.336085,76.360545,77.136276,82.054758,87.11851,82.066457,94.059768,96.744052,81.97969
FGRAM000v1_000930,-,chr1,-,2635321,2636717,298.035331,289.140681,268.96638,166.508028,184.569552,169.189265,285.104107,287.43065,274.264091,173.352122,172.425748,165.338
FGRAM000v1_000931,-,chr1,-,2636881,2641203,22.493672,22.739738,25.573011,18.791198,16.122819,16.294294,21.955352,28.169313,24.828961,17.168498,18.065343,16.593513
FGRAM000v1_000932,-,chr1,+,2650654,2653510,9.273162,8.971385,7.233153,9.283766,9.597666,8.87979,7.330518,10.244258,7.188476,14.080018,14.535863,15.18953
FGRAM000v1_000933,-,chr1,+,2653944,2656919,82.519996,88.247632,89.619157,97.064193,113.075515,97.896108,88.218803,103.297243,87.064406,121.191275,125.512014,109.755855
FGRAM000v1_000934,-,chr1,-,2656923,2660193,17.25543,19.405449,15.573537,17.497121,18.958101,17.560169,18.554694,19.471589,18.564357,22.723932,22.560896,24.923137
FGRAM000v1_000935,-,chr1,+,2660472,2663398,36.643344,42.142951,35.045659,36.981316,33.526447,37.19203,26.118689,38.54232,31.411697,35.925715,37.577051,36.751155
FGRAM000v1_000936,-,chr1,+,2663557,2665401,40.061017,39.014474,37.548872,59.428277,57.844542,56.153471,46.827388,52.977345,54.158274,47.285975,50.84768,51.614046
FGRAM000v1_000937,-,chr1,+,2679430,2680402,252.269239,227.761475,251.547099,367.705662,328.285412,354.589269,342.71873,292.414512,330.321006,372.564369,383.90162,380.447467
FGRAM000v1_000938,-,chr1,-,2680419,2681656,10.399024,13.456642,14.491111,15.452519,15.043087,17.638475,15.410551,13.94099,15.831317,17.746805,13.309369,16.709864
FGRAM000v1_000939,-,chr1,+,2681845,2685858,33.16379,33.420571,26.371039,37.471633,40.633378,37.818039,34.697081,50.303068,35.217131,59.628076,59.631312,51.602474
FGRAM000v1_000940,-,chr1,-,2685869,2686880,76.338174,95.835638,87.053929,94.120482,102.860365,105.649756,90.91022,92.132522,97.297299,82.034318,98.065823,96.543488
FGRAM000v1_000941,-,chr1,+,2687014,2688243,41.084258,49.620251,39.645821,47.090178,48.023969,49.746644,45.500144,49.724803,52.638222,51.630226,52.735324,55.238686
FGRAM000v1_000942,-,chr1,+,2688521,2690861,26.413202,28.876997,17.538106,18.677178,20.974068,19.813238,20.127713,27.412465,21.020079,25.576651,24.129895,24.785909
FGRAM000v1_000943,-,chr1,-,2690993,2691926,12.807806,11.743013,10.958905,12.26406,13.125194,11.298569,11.234475,11.688647,11.882461,10.128908,7.303925,10.832029
FGRAM000v1_000944,-,chr1,+,2692875,2693366,1.86959,1.148571,0.333982,1.808408,2.78443,0.697884,1.246695,0.649242,2.878336,3.871644,3.547475,4.963156
FGRAM000v1_000945,-,chr1,+,2693287,2695087,10.243618,10.599989,8.17971,12.46956,11.257635,15.910745,12.218475,11.138717,12.291407,12.024795,11.434804,14.236907
FGRAM000v1_000946,-,chr1,+,2696523,2699512,9.319195,8.962153,9.149987,10.522663,11.810806,10.575018,9.09408,9.46423,8.224192,13.199243,11.118118,11.061744
FGRAM000v1_000947,-,chr1,+,2703240,2707042,44.317166,44.505443,39.700863,41.815144,41.067175,40.710695,34.072811,44.594496,35.876399,50.662993,54.121192,49.361028
FGRAM000v1_000948,-,chr1,-,2707065,2708703,35.699585,34.756214,34.105787,56.768941,72.266905,62.844189,44.103813,50.759612,46.831739,54.983183,61.104388,57.615843
FGRAM000v1_000949,-,chr1,+,2708837,2712078,71.89182,80.979835,69.478628,83.034219,74.683607,80.85839,50.360866,65.968655,53.272364,63.027971,64.503839,56.072106
FGRAM000v1_000950,-,chr1,-,2712113,2713306,14.205273,15.619741,8.572544,17.976689,15.877748,15.562668,9.181134,10.791929,10.434411,18.25714,19.139861,17.753354
FGRAM000v1_000951,-,chr1,+,2713936,2716572,10.724914,11.262515,6.949026,12.094511,11.499268,11.489173,7.866832,9.868019,8.394341,18.269258,17.475153,17.36042
FGRAM000v1_000952,-,chr1,-,2716616,2719881,40.963689,41.096304,34.582943,24.022947,26.053139,21.96221,50.892223,58.682997,57.122436,27.598925,27.428979,25.000373
FGRAM000v1_000953,-,chr1,+,2720454,2721378,42.587056,44.622675,40.312618,48.753712,62.383076,49.564776,46.351382,43.534846,41.398749,59.086971,58.84384,54.935685
FGRAM000v1_000954,-,chr1,-,2721717,2724088,1393.089342,1519.341628,1600.301809,859.015275,842.332255,875.410456,1197.345748,1275.156053,1281.183707,777.707724,776.178823,803.020327
FGRAM000v1_000955,-,chr1,-,2726650,2727794,61.464053,56.138723,72.360966,99.870838,69.840393,70.942362,78.764675,68.953624,63.356938,70.910778,74.312401,68.701683
FGRAM000v1_000956,-,chr1,-,2728135,2730474,2.648107,3.034779,3.351131,2.806871,3.114212,2.873925,2.639309,2.74451,1.975633,3.615671,2.527964,3.316865
FGRAM000v1_000957,-,chr1,+,2731150,2731656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000958,-,chr1,+,2732128,2736165,66.964376,59.784106,62.477073,35.11411,32.918036,36.475525,39.903401,47.771605,42.411985,11.332982,12.757902,11.444371
FGRAM000v1_000959,-,chr1,-,2736544,2743093,63.101345,68.093761,53.275993,43.531459,46.233717,42.958464,51.387852,67.696713,57.495748,44.100578,47.486382,46.077146
FGRAM000v1_000960,-,chr1,+,2746775,2750488,8.890649,11.484165,10.01623,9.950361,13.010782,11.862946,8.691058,11.504149,9.925065,14.427555,16.146808,13.999212
FGRAM000v1_000962,-,chr1,-,2750717,2752293,6.551548,7.124261,4.318612,4.340083,6.532543,6.52179,6.771164,8.776314,8.282961,6.33386,4.589881,5.753689
FGRAM000v1_000963,-,chr1,-,2752627,2755247,181.778278,196.914565,167.201362,241.369064,237.678287,232.590466,160.959349,152.509125,159.602262,200.110939,199.71122,202.7452
FGRAM000v1_000964,-,chr1,-,2755404,2760990,28.528709,34.318448,31.994316,26.657391,26.959134,25.541678,24.152064,26.181476,21.913372,22.78377,24.678899,21.761454
FGRAM000v1_000965,-,chr1,-,2766546,2769293,3.187176,4.226674,5.308468,5.582238,4.575747,5.01503,5.162241,4.465107,3.485948,5.301006,4.668027,4.885237
FGRAM000v1_000966,-,chr1,-,2770140,2771509,97.336297,90.65518,110.891526,138.814831,128.235018,135.831399,103.411922,82.561094,103.235371,114.552432,110.953984,112.813163
FGRAM000v1_000967,-,chr1,-,2774235,2776430,0.0,0.0,0.0,0.0,0.0,0.0,0.397724,0.0,0.0,0.636034,0.0,0.0
FGRAM000v1_000968,.,chr1,+,2777308,2778309,0.0,0.520608,0.388483,0.435793,0.350511,0.292282,0.0,0.222137,0.144362,0.0,0.165961,0.266138
FGRAM000v1_000969,-,chr1,+,2780808,2783639,144.55016,159.899046,127.627908,155.357546,155.389864,164.521937,124.971926,135.033796,129.879598,131.795313,133.245389,136.242561
FGRAM000v1_000970,-,chr1,+,2783854,2784885,66.967033,74.234888,65.234617,44.07492,40.385851,44.462452,61.003112,53.941008,57.587556,32.399909,36.393406,49.539377
FGRAM000v1_000971,-,chr1,-,2784863,2786066,29.278408,28.762431,26.677932,30.500442,29.663852,29.925103,27.218984,26.118135,23.649505,35.666375,35.88186,36.561583
FGRAM000v1_000972,.,chr1,-,2786418,2786502,0.0,1.703393,0.581825,0.0,4.453121,3.543002,0.0,2.287331,7.452605,3.885744,0.561133,1.104454
FGRAM000v1_000973,-,chr1,-,2787042,2788984,39.192034,40.564989,44.716651,47.603247,48.682086,48.463988,51.115703,49.69724,44.424657,40.738926,42.100242,39.737856
FGRAM000v1_000974,-,chr1,-,2789388,2790957,338.255142,350.940459,318.857258,684.419927,696.515765,740.551113,541.41684,570.373921,582.655637,1219.156185,1269.147326,1211.591519
FGRAM000v1_000975,-,chr1,+,2794528,2801019,28.911873,31.446638,28.507191,26.784497,26.4109,29.600985,17.699766,19.854781,19.140324,31.858281,30.8073,27.524511
FGRAM000v1_000976,-,chr1,-,2801283,2803713,683.15185,700.252182,575.281503,430.170919,413.115171,445.569973,881.143141,875.440804,849.640013,478.7872,495.302383,503.210279
FGRAM000v1_000977,-,chr1,-,2807257,2808064,0.0,0.0,0.0,0.0,0.0,0.598196,0.0,0.0,0.322431,0.49892,0.0,0.631536
FGRAM000v1_000978,-,chr1,+,2813413,2814381,3.016308,3.758824,0.485678,1.897149,2.350152,1.938871,0.860831,3.705671,1.661367,5.326324,7.472468,7.00077
FGRAM000v1_000979,-,chr1,+,2814518,2815786,4.299263,4.488601,5.107813,3.551286,2.563238,3.410614,3.468976,3.722469,2.699357,4.32456,4.636256,4.513753
FGRAM000v1_000980,-,chr1,+,2816288,2816815,163.110399,170.47634,119.526525,174.49447,184.489089,177.150826,150.91847,178.060858,159.843871,188.464552,199.487465,224.600177
FGRAM000v1_000981,-,chr1,-,2816940,2817514,61.248857,51.891093,54.402653,67.798057,69.251173,66.199734,59.519689,39.607051,55.165662,51.000887,52.853407,62.792485
FGRAM000v1_000982,-,chr1,+,2817622,2818800,8.04711,6.725568,5.987319,11.756137,10.09282,13.814456,5.529734,10.996866,11.963793,13.852321,12.530794,12.567266
FGRAM000v1_000983,-,chr1,+,2819642,2820801,88.698558,91.034184,86.460914,65.888987,69.445584,65.879343,44.991844,46.726806,48.955142,69.984267,70.340623,68.734282
FGRAM000v1_000984,-,chr1,-,2821144,2823492,56.869822,65.73421,66.308101,102.979965,100.976328,99.494039,79.173342,72.503445,70.207031,92.959334,89.897354,94.593002
FGRAM000v1_000985,-,chr1,-,2823759,2827045,20.375366,20.697097,17.830781,15.222084,18.512155,16.597596,29.231897,32.027186,26.43521,22.661359,23.819402,23.437687
FGRAM000v1_000986,-,chr1,+,2827261,2830517,205.427507,207.348669,186.430597,142.5725,132.5248,134.790145,187.809365,181.38822,182.635874,119.68925,124.631907,129.807114
FGRAM000v1_000987,-,chr1,-,2829180,2830514,2.724172,3.178306,2.068579,5.715104,6.21557,4.995831,1.647254,3.247776,2.37992,9.396692,9.18024,8.533041
FGRAM000v1_000988,-,chr1,+,2830693,2833521,19.324941,20.90322,14.729592,20.288026,21.0837,21.056957,14.191218,20.063904,14.620777,21.805062,24.015293,23.072093
FGRAM000v1_000989,-,chr1,-,2833660,2836574,42.306739,46.670314,39.098876,63.717547,55.854481,61.508559,36.169573,41.714042,34.957089,33.018798,34.204783,33.919384
FGRAM000v1_000990,-,chr1,-,2839211,2841426,9.77735,11.73143,10.266832,13.170227,12.665423,10.364989,12.938655,15.625697,14.86943,15.817424,12.997484,13.864502
FGRAM000v1_000991,-,chr1,+,2841654,2845476,25.601808,29.879116,20.898129,24.281141,27.344336,24.069155,22.722471,33.992004,21.830831,28.872106,28.406541,29.548946
FGRAM000v1_000992,-,chr1,+,2845738,2848530,21.046699,22.841283,16.38489,31.462795,30.952569,29.564795,20.114551,27.349622,23.842409,34.889238,34.916236,32.794753
FGRAM000v1_000993,-,chr1,+,2848778,2850474,184.768931,190.413947,169.006549,118.945484,110.755622,110.343894,169.506742,170.999538,172.142256,95.728547,95.594323,96.627866
FGRAM000v1_000994,-,chr1,-,2850521,2852581,73.704666,82.428029,59.864942,86.990798,96.456483,79.062787,90.848007,116.089477,91.781016,116.50873,121.522323,120.700224
FGRAM000v1_000995,-,chr1,+,2853631,2854600,14.489041,10.565093,11.899166,7.800886,8.481251,9.845292,6.379111,9.596059,6.808313,7.654777,10.028325,7.943138
FGRAM000v1_000996,-,chr1,-,2854640,2856412,27.746685,27.86867,28.883962,30.909756,28.107697,31.395162,27.528083,26.895909,23.172452,27.907307,31.061843,28.100062
FGRAM000v1_000997,-,chr1,+,2856582,2859031,24.548198,24.837596,24.251146,28.115695,26.41089,29.21946,22.403997,25.62729,23.649182,33.578619,34.370079,33.244017
