gene_id,FGSG_id,Gene Name,Reference,Strand,Start,End,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_004025,,.,chr1,+,11478672,11482173,0.0,0.0,0.0,0.0,0.0,0.047806,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004026,,.,chr1,-,11484894,11485710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004027,,.,chr1,-,11486309,11487187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004028,,-,chr1,+,11488942,11489630,0.0,0.0,1.016165,6.424306,0.0,7.740968,6.908133,0.0,7.22358,16.733267,14.607663,13.029969
FGRAM000v1_004029,,-,chr1,-,11489860,11491251,3.99303,3.124386,2.331494,2.879696,2.224797,2.105,2.428397,2.884047,3.193283,4.414648,3.639114,3.567767
FGRAM000v1_004030,,-,chr1,-,11491418,11492633,0.0,0.0,0.0,0.217516,0.0,0.0,0.0,0.463987,0.490782,0.0,0.0,0.0
FGRAM000v1_004031,,-,chr1,+,11492782,11494016,1.045131,1.055187,1.179255,2.72695,2.2947,1.592892,2.218532,2.61634,2.48862,2.107662,1.355139,2.866047
FGRAM000v1_004032,,-,chr1,+,11494743,11495905,0.770425,1.855257,0.0,1.676632,3.182843,2.339841,0.870808,2.316222,1.130024,4.158405,3.571552,3.273915
FGRAM000v1_004033,,-,chr1,+,11496164,11498052,2.830353,2.482787,3.667552,4.930846,4.19779,7.629424,3.872818,3.792987,4.26114,6.404904,5.169438,5.876044
FGRAM000v1_004034,,-,chr1,-,11497214,11498559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004035,,.,chr1,+,11498990,11500326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004036,,-,chr1,-,11500526,11501102,1.869621,2.300535,3.095522,0.0,0.447533,0.80966,0.942954,2.049131,1.713438,0.885701,0.0,0.611576
FGRAM000v1_004037,,.,chr1,+,11501551,11503201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004038,,.,chr1,+,11504160,11504772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004039,,-,chr1,-,11505619,11507210,0.97653,0.942272,0.790248,1.138288,1.46411,0.912219,0.75252,1.8168,1.232104,1.647735,1.981465,2.663102
FGRAM000v1_004040,,-,chr1,-,11508046,11510597,0.999163,1.344287,1.025339,0.988537,0.865942,0.896495,0.654607,0.334333,0.79153,2.105897,2.43999,1.510596
FGRAM000v1_004041,,-,chr1,-,11511288,11512881,0.317083,0.0,0.0,0.0,0.316836,0.094302,0.0,0.0,0.0,0.0,0.173501,0.290405
FGRAM000v1_004042,,-,chr1,-,11513425,11514165,28.750595,31.361374,29.836544,61.993937,64.837426,70.565474,30.702283,31.591114,33.558622,66.559335,64.581247,65.70283
FGRAM000v1_004043,,-,chr1,-,11514512,11517736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004044,FGSG_10649,.,chr1,+,11518686,11519484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004045,,-,chr1,-,11519605,11522000,1.893497,1.720754,1.649378,4.042799,4.194931,3.676296,1.971725,2.064071,1.974886,4.421453,4.513397,4.788636
FGRAM000v1_004046,FGSG_10651,.,chr1,+,11523263,11524742,0.0,0.0,0.0,0.0,0.0,0.11575,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004047,,.,chr1,-,11525112,11526412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004048,,.,chr1,-,11527001,11528215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004049,,-,chr1,+,11528460,11529938,0.519023,0.359161,0.0,0.809142,1.504986,1.211127,0.880739,1.730664,0.27658,1.54198,1.943169,0.961547
FGRAM000v1_004050,,-,chr1,-,11531417,11533357,2.718202,3.78567,3.09098,1.03847,0.906778,1.168733,5.801715,7.037244,6.57827,0.218655,0.391257,0.315183
FGRAM000v1_004051,,-,chr1,+,11535506,11536801,1.764307,2.542558,2.424591,46.092246,48.518129,45.006008,4.619405,5.203613,4.975847,23.689894,25.320066,22.799915
FGRAM000v1_004052,,-,chr1,-,11537476,11538402,0.43816,0.721102,0.576612,0.131195,0.198996,0.283919,0.659164,1.199043,0.762763,0.413248,0.296266,0.08935
FGRAM000v1_004053,,-,chr1,+,11539054,11541233,1.994982,2.716305,1.71844,0.832599,1.253006,0.825421,2.172504,3.499318,1.733009,1.389229,1.277224,1.899686
FGRAM000v1_004054,,-,chr1,-,11542451,11543727,1.782038,2.396752,3.360908,0.847391,1.060472,1.062417,2.042997,2.01064,2.507117,2.694056,0.661832,2.426811
FGRAM000v1_004055,,-,chr1,+,11544492,11545955,10.235189,10.581886,11.086835,11.071229,12.350343,11.728335,8.300054,9.372955,8.392014,14.447434,16.894427,17.682436
FGRAM000v1_004056,,-,chr1,-,11546028,11547982,0.367089,0.270156,0.248028,0.68989,0.462764,0.580583,0.241403,0.321565,0.446855,0.571002,0.610129,1.177465
FGRAM000v1_004057,,-,chr1,+,11548404,11550285,1.36879,1.667923,1.377273,1.905228,2.61227,1.711508,1.521662,2.581625,2.490068,3.915308,4.551221,4.224527
FGRAM000v1_004058,,.,chr1,+,11550539,11551523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004059,,.,chr1,+,11552291,11552754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004060,,.,chr1,+,11553163,11554506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004061,,-,chr1,-,11557230,11558110,1.019497,2.331233,2.004182,0.079219,0.194606,0.273771,0.403589,0.051461,0.638971,0.113067,0.365988,0.135902
FGRAM000v1_004062,,-,chr1,+,11558614,11561111,0.067029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004063,FGSG_10668,-,chr1,-,11561370,11562992,1.03939,1.080752,0.835477,2.190535,1.564142,2.747339,1.323222,1.189737,1.652337,1.72801,2.130058,2.202284
FGRAM000v1_004064,,-,chr1,+,11563910,11565978,18.234226,16.726509,13.663281,9.30992,10.466188,10.318103,10.839525,11.520075,12.607863,8.536246,7.263503,10.225328
FGRAM000v1_004065,,-,chr1,+,11566888,11567691,41.22305,42.400663,49.882958,134.038561,124.396198,139.797166,59.668511,51.262019,60.869888,177.589646,184.632984,195.827032
FGRAM000v1_004066,,-,chr1,-,11567765,11569153,3.93116,4.013816,5.357818,9.643763,9.426722,7.586976,8.23133,8.182315,7.712876,6.626737,8.05699,8.613371
FGRAM000v1_004067,,-,chr1,+,11569402,11570331,0.519543,0.0,0.0,6.073507,4.584806,5.825209,1.359871,0.84984,1.468661,3.083516,3.258796,4.566964
FGRAM000v1_004068,,-,chr1,+,11571269,11572570,0.0,0.0,0.0,1.894734,1.304804,1.974417,0.163373,0.839776,0.310034,1.312735,2.060814,1.124308
FGRAM000v1_004069,,-,chr1,+,11573432,11575005,5.954015,5.956997,6.135152,6.252435,6.349828,6.619659,4.931827,9.363603,7.276777,6.552085,7.420421,6.765822
FGRAM000v1_004070,,-,chr1,+,11575232,11576562,0.567208,0.455693,0.0,16.365198,18.755198,19.313283,4.807544,4.309126,4.172064,8.666381,7.987849,8.449798
FGRAM000v1_004071,,.,chr1,-,11576691,11580201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103796,0.0,0.0
FGRAM000v1_004072,,-,chr1,-,11580696,11583633,67.146964,73.151199,62.671812,181.327863,222.787119,199.50301,201.65435,239.361902,224.612175,667.850389,685.353648,670.44307
FGRAM000v1_004073,FGSG_10678,-,chr1,-,11585074,11587509,48.33381,55.731198,51.789858,109.580094,116.215155,122.149405,59.744605,67.687092,68.105227,248.876452,257.524121,250.316779
FGRAM000v1_004074,,-,chr1,-,11590325,11591365,0.437788,0.371569,0.615406,37.026335,42.652681,40.618263,3.703401,3.606783,5.651038,22.533599,23.677684,23.176965
FGRAM000v1_004075,,-,chr1,+,11591916,11593616,0.0,0.0,0.0,6.579427,8.601897,5.583281,0.0,0.0,0.0,3.507309,4.359552,4.523377
FGRAM000v1_004076,FGSG_13808,.,chr1,+,11594433,11595257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004077,,.,chr1,-,11595636,11597320,0.0,0.0,0.0,0.208115,0.0,0.0,0.0,0.0,0.0,0.0,0.227304,0.257276
FGRAM000v1_004078,,.,chr1,+,11598015,11600465,0.0,0.0,0.0,0.0,0.0,0.055851,0.048694,0.0,0.0,0.045181,0.0,0.0
FGRAM000v1_004079,,-,chr1,-,11600534,11602514,1.161406,1.606304,1.565925,1.122649,0.895764,0.397735,0.637419,1.069726,1.000237,1.260625,0.867292,0.600658
FGRAM000v1_004080,,-,chr1,+,11602858,11604470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004081,,.,chr1,+,11605342,11608027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004082,FGSG_10687,.,chr1,-,11608129,11609550,0.0,0.0,0.0,0.0,0.057995,0.105436,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004083,,.,chr1,+,11610211,11611133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004084,FGSG_10689,.,chr1,+,11611374,11613366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004085,,-,chr1,-,11614040,11614810,0.166198,0.166128,0.451143,0.932099,0.321828,0.918411,0.561144,0.455722,0.291266,1.318781,0.560886,1.329552
FGRAM000v1_004086,,.,chr1,-,11615107,11615883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004087,,-,chr1,+,11617220,11618178,0.0,0.0,0.0,0.278026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004088,,.,chr1,+,11619839,11620365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694565
FGRAM000v1_004089,,-,chr1,+,11621507,11622842,0.409222,0.34267,0.0,0.709291,0.0,0.0,0.26219,0.595085,0.340073,0.641592,1.349667,0.922178
FGRAM000v1_004090,,.,chr1,-,11623166,11624706,0.0,0.10146,0.0,0.299179,0.362378,0.0,0.274343,0.0,0.0,0.207697,0.0,0.0
FGRAM000v1_004091,,-,chr1,+,11625700,11627201,0.0,0.0,0.0,0.0,0.256241,0.207204,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004092,FGSG_10697,.,chr1,-,11631058,11631748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004093,FGSG_10698,.,chr1,-,11632837,11633542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004094,,.,chr1,-,11635091,11636898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932,0.459653,0.580148
FGRAM000v1_004095,FGSG_13810,.,chr1,-,11637374,11637743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004096,,.,chr1,+,11639040,11640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46352,1.004818,0.502975
FGRAM000v1_004097,,.,chr1,+,11643145,11643689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004098,,.,chr1,+,11644484,11645050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004099,,.,chr1,-,11645662,11647698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004100,,.,chr1,+,11648541,11648900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004101,,.,chr1,+,11651026,11651430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004102,,.,chr1,+,11651713,11652330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004103,FGSG_13814,.,chr1,+,11652459,11654466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004104,,-,chr1,-,11655934,11660717,1.931073,3.076133,2.158466,0.452646,0.647792,0.523351,0.48906,0.410894,0.370435,0.434218,0.429297,0.444418
FGRAM000v1_004105,,-,chr1,+,11661146,11662930,3.190932,4.069517,2.395354,3.730612,4.901372,4.478922,2.991953,3.550719,2.664232,4.400452,5.409576,6.968361
FGRAM000v1_004106,,-,chr1,+,11663688,11664176,0.459808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004107,,.,chr1,+,11665965,11667592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186989,1.343623,0.7899
FGRAM000v1_004108,FGSG_10709,.,chr1,-,11668893,11669899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004109,FGSG_10710,.,chr1,+,11670753,11672407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004110,,.,chr1,-,11672906,11673422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004111,,.,chr1,+,11674051,11675287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148518,0.0,0.108376
FGRAM000v1_004112,,.,chr1,-,11675331,11677131,0.0,0.0,0.0,0.0,0.251508,0.299359,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004113,,.,chr1,-,11683035,11683731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004114,,.,chr1,+,11685098,11685840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004115,,.,chr1,-,11686105,11686880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004116,,.,chr1,+,11689876,11690298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004117,,-,chr1,+,11690621,11692446,1.052234,0.696762,0.736773,0.817008,0.590576,1.035882,1.240441,1.827887,0.921277,0.613581,0.471803,1.171076
FGRAM000v1_004118,,.,chr1,+,11692826,11695173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004119,FGSG_14031,-,chr2,-,910,4633,89.485852,102.643561,74.976234,86.448603,91.256288,88.725416,55.076725,85.217944,67.452633,100.18761,102.615862,99.745142
FGRAM000v1_004120,,-,chr2,-,4691,5313,62.85791,78.838579,33.683298,75.612147,102.202421,72.404695,25.948985,82.556685,31.592041,117.940986,124.130736,118.729221
FGRAM000v1_004121,FGSG_13260,-,chr2,+,13005,13466,3.512733,4.172389,2.971115,3.577685,3.098762,3.753197,5.755969,7.551263,4.703099,5.647136,7.435635,3.800358
FGRAM000v1_004122,FGSG_11592,-,chr2,-,14183,15632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004123,,-,chr2,+,16217,17020,3.001078,1.306178,4.179602,0.898138,0.702715,1.358065,2.97508,1.846751,2.634587,1.201387,0.827556,0.298856
FGRAM000v1_004124,,-,chr2,-,17224,20051,3.295442,3.941756,2.847932,2.666194,3.27599,2.658344,2.994476,4.376306,2.987441,3.684002,4.488758,3.772069
FGRAM000v1_004125,FGSG_11610,-,chr2,-,20467,23281,15.284382,18.626088,13.74671,87.848394,102.507458,86.257957,27.664227,32.218743,30.948401,104.558483,104.331245,100.612423
FGRAM000v1_004126,,-,chr2,-,25002,27836,2.620457,3.523575,1.646979,2.133227,2.599427,2.576443,1.460515,3.499027,2.552719,3.206755,2.889908,3.754379
FGRAM000v1_004127,,-,chr2,-,28490,31648,26.725312,31.210471,24.99554,39.488641,40.99415,41.767869,34.275809,39.678112,40.000887,46.931205,45.679047,45.347897
FGRAM000v1_004128,,-,chr2,-,33789,34302,7.55935,6.576291,8.759313,10.49779,9.518142,9.72157,9.102063,8.404477,11.303178,14.19289,13.874579,11.708384
FGRAM000v1_004129,,-,chr2,+,37197,38157,13.331421,12.318768,13.863576,5.359188,4.25545,4.076444,15.732295,14.725463,18.931757,4.9043,5.028247,6.36444
FGRAM000v1_004130,,-,chr2,-,37164,39543,47.458207,54.755395,41.721142,44.421124,53.147768,44.696047,41.427714,50.009991,43.185097,55.112947,53.734027,60.434435
FGRAM000v1_004131,,-,chr2,-,39948,43387,37.932755,43.784188,28.782217,25.030442,27.362336,27.133117,33.107662,38.334216,35.373858,27.145774,28.986951,27.842175
FGRAM000v1_004132,,-,chr2,+,44214,45209,11.207193,12.085213,10.24356,16.420778,17.560521,13.492796,16.535022,20.472173,21.153469,18.498642,17.058437,15.668256
FGRAM000v1_004133,,-,chr2,+,45611,46594,1.890673,2.669403,3.104492,5.797022,6.051204,4.773928,3.080267,4.324065,4.023112,5.055104,5.69466,9.391612
FGRAM000v1_004134,,-,chr2,-,46741,50638,13.651889,17.700618,13.82544,11.621576,13.680666,12.023544,9.429841,11.287768,10.729174,13.100504,12.631005,13.684617
FGRAM000v1_004135,,-,chr2,+,51080,51153,2.344191,4.193712,2.416598,4.062005,2.981621,4.591726,2.982059,0.898571,2.378534,5.627856,1.855669,3.080796
FGRAM000v1_004136,,-,chr2,+,51347,52781,56.717243,49.880376,55.172682,54.982679,48.935386,49.935856,49.552888,45.390719,44.314046,43.789098,40.621373,40.054091
FGRAM000v1_004137,,-,chr2,-,52805,54036,27.780543,29.44766,23.981206,18.688563,19.329219,19.756512,30.502441,30.443413,32.909221,25.539012,22.928118,22.945532
FGRAM000v1_004138,,-,chr2,+,54467,56263,14.630109,17.158674,16.158728,13.989401,13.088173,13.731127,19.754818,18.936941,19.023896,12.754546,12.145198,11.738734
FGRAM000v1_004139,,-,chr2,-,56569,58244,14.964745,16.376565,10.790686,18.011952,19.918712,18.878971,17.350703,22.416291,18.155244,28.166409,37.06449,31.081143
FGRAM000v1_004140,,-,chr2,-,58756,60685,39.498545,47.133816,35.300493,42.804334,47.414422,47.590848,30.138472,38.025556,37.144191,47.223813,48.134385,51.214344
FGRAM000v1_004141,,-,chr2,+,62696,71761,38.911657,46.314146,35.074881,17.350743,18.377091,18.19763,21.939537,25.059237,25.09692,19.272917,20.636291,20.436076
FGRAM000v1_004142,,-,chr2,-,71813,72274,0.252498,1.513094,1.001715,0.647633,1.853933,1.116435,2.711145,0.68856,1.206976,1.44963,1.349844,0.953196
FGRAM000v1_004143,,-,chr2,-,72793,73913,0.161543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004144,,-,chr2,+,74767,76404,8.113621,8.902652,11.418364,7.011324,5.833208,6.786841,5.662441,6.071692,5.759967,6.015307,6.453801,5.481639
FGRAM000v1_004145,,-,chr2,+,78687,82218,31.874559,34.584413,30.810251,26.224778,25.294306,27.81321,23.779938,23.349483,23.939966,21.41101,22.424445,20.461436
FGRAM000v1_004146,,-,chr2,-,82450,86450,29.805709,31.014322,30.145428,32.596004,31.537269,31.230633,32.974292,35.902788,31.549443,33.192196,37.831824,34.162358
FGRAM000v1_004147,FGSG_08934,-,chr2,-,87058,89160,3.560869,4.63581,4.921964,5.742908,6.49024,6.448027,5.224634,5.491848,5.962883,6.848273,7.553067,7.119246
FGRAM000v1_004148,,-,chr2,+,90033,92247,11.369624,12.978159,9.82664,10.853769,10.300485,12.249679,9.148182,9.487269,9.138736,13.894771,11.781305,13.022983
FGRAM000v1_004149,,-,chr2,+,92695,94034,62.452051,63.608771,57.883999,60.802859,64.87448,61.907819,71.248521,71.564451,75.200484,80.339142,78.641452,79.514098
FGRAM000v1_004150,,-,chr2,-,94080,96189,13.43732,13.152064,13.468503,13.744549,11.691626,14.257397,9.819894,11.394628,11.095892,13.808702,12.482747,13.154058
FGRAM000v1_004151,,-,chr2,-,96448,99605,40.957252,42.214566,40.056747,35.501136,36.217831,38.269007,37.868843,38.229709,39.517305,47.852103,44.512398,43.857681
FGRAM000v1_004152,,-,chr2,+,100238,101418,88.958183,95.84988,80.182323,129.33084,130.732083,129.286418,108.19412,117.280209,115.741257,175.565079,179.701899,186.010428
FGRAM000v1_004153,,-,chr2,-,101382,104763,41.806752,49.299531,39.973046,45.847197,52.219567,42.352873,40.794525,52.318183,50.730533,56.11878,56.218537,55.920642
FGRAM000v1_004154,,-,chr2,+,104845,107166,15.688162,19.580801,12.93844,17.267277,20.480561,18.417366,18.031417,22.244246,15.699696,29.645158,30.672184,28.137476
FGRAM000v1_004155,FGSG_08926,-,chr2,+,107601,110675,45.785297,54.091337,39.273312,41.973951,51.829827,45.681842,30.24054,41.098707,37.284281,44.332414,46.60928,42.466693
FGRAM000v1_004156,,-,chr2,+,112895,116407,3.968534,4.386941,3.971944,3.008335,2.489662,3.160288,4.371781,4.959891,4.832978,4.012784,3.810776,4.211389
FGRAM000v1_004157,,-,chr2,-,124802,128172,30.447576,32.482142,32.370493,19.908721,18.521609,22.811045,16.723895,18.587859,19.770666,17.940778,16.514416,17.904487
FGRAM000v1_004158,,-,chr2,-,131010,131740,2.926413,1.309981,2.479484,1.436729,2.11295,2.194807,1.744525,1.907878,2.317171,2.595639,2.177008,1.289022
FGRAM000v1_004159,FGSG_13267,-,chr2,+,136086,136587,0.0,0.400648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004160,FGSG_13268,.,chr2,+,138424,138759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004161,,-,chr2,+,139773,141773,4.759539,5.334082,5.107751,4.709408,4.622712,4.107,4.987621,3.68011,4.534953,3.477115,4.004921,4.367384
FGRAM000v1_004162,,-,chr2,-,142709,144264,33.502084,31.051288,32.867905,43.028118,40.495004,40.344184,57.927954,54.629831,56.061241,45.684212,41.271714,41.578142
FGRAM000v1_004163,FGSG_08921,-,chr2,+,144988,145825,24.506222,21.103616,22.02894,24.081269,23.97771,28.570283,21.861886,24.46021,25.85479,25.815272,26.732515,28.896937
FGRAM000v1_004164,,-,chr2,-,145924,147962,53.014459,60.404085,49.568491,58.072837,65.671833,62.248181,50.886768,63.29339,61.86067,68.027974,68.081382,67.196439
FGRAM000v1_004165,,-,chr2,+,148144,149368,85.142255,95.229976,80.889007,121.366726,130.747969,119.611467,102.282645,110.734995,118.722794,155.145425,150.411508,160.194285
FGRAM000v1_004166,,.,chr2,+,150685,151113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004167,FGSG_08918,-,chr2,+,151147,153222,0.0,0.0,0.2431,0.0,0.0,0.0,0.170847,0.0,0.0,0.054301,0.0,0.0
FGRAM000v1_004168,,-,chr2,+,154141,156103,3.517549,4.669522,3.599515,3.553651,3.933564,3.984745,5.082404,6.268106,5.666828,8.227201,7.990041,7.53408
FGRAM000v1_004169,,-,chr2,+,157907,161806,11.386838,12.448297,11.425312,15.048002,13.143088,13.084117,10.932415,12.2045,11.422604,18.167343,17.736119,19.071921
FGRAM000v1_004170,,-,chr2,+,168214,170053,26.072312,24.415542,27.150108,28.446222,26.155521,28.27895,26.513994,26.166076,28.842616,32.295094,35.036856,35.062168
FGRAM000v1_004171,,-,chr2,+,171029,175967,9.864875,11.027052,8.049686,12.278917,13.571915,13.289567,9.968958,11.060806,13.31616,8.892134,9.227199,8.473322
FGRAM000v1_004172,,-,chr2,+,177801,181275,107.774434,119.791373,110.23196,96.354758,90.234047,106.95817,104.57039,110.502162,116.976,81.774858,84.302912,89.308283
FGRAM000v1_004173,FGSG_08912,-,chr2,-,181314,182002,0.0,0.42932,0.0,0.828722,0.630272,0.0,0.0,0.0,0.0,0.739172,0.648951,0.0
FGRAM000v1_004174,,-,chr2,-,183449,184565,7.679506,8.516848,8.070823,12.985008,15.236939,15.51914,13.859118,15.31934,16.93662,44.768211,45.071998,47.237973
FGRAM000v1_004175,,-,chr2,+,187938,192525,22.91097,28.236052,23.154186,27.547232,29.442992,26.61344,23.184399,27.96029,27.617767,30.658546,28.998184,32.526147
FGRAM000v1_004176,,-,chr2,-,194079,196129,0.369105,1.022677,0.0,0.447895,0.460108,0.0,0.530981,0.435887,0.936214,0.789036,0.263711,0.355666
FGRAM000v1_004177,,-,chr2,-,196606,198997,8.439089,8.899093,8.141596,15.072798,15.241727,12.862039,23.360408,28.090388,23.661196,21.755836,18.779256,21.827913
FGRAM000v1_004178,,-,chr2,+,199828,201590,0.195646,0.0,0.0,1.005065,0.739544,0.813856,1.462419,1.513967,1.832882,2.960959,3.05755,2.32921
FGRAM000v1_004179,,-,chr2,+,202137,203278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_004180,,-,chr2,-,203269,204627,10.275236,10.724291,12.188922,6.719417,5.143478,7.91966,13.905479,11.732551,12.132677,5.772143,4.891432,6.184516
FGRAM000v1_004181,,-,chr2,-,206191,210807,44.076011,49.894044,42.744275,29.609208,31.018299,31.870855,25.235389,30.212875,29.288575,22.983464,27.627205,24.018914
FGRAM000v1_004182,,-,chr2,-,218559,222064,23.880934,23.622226,20.372472,28.157168,26.65208,27.286016,21.355875,24.24162,23.174351,23.611704,21.850873,23.616108
FGRAM000v1_004183,,-,chr2,-,222631,230752,18.372382,22.561023,17.655666,15.910942,15.130492,16.00486,12.429068,13.427807,13.172029,17.495927,17.587748,18.865862
FGRAM000v1_004184,,-,chr2,-,233846,235230,15.080669,16.406353,16.516236,23.808879,23.400755,28.261619,18.832847,21.267412,23.204142,33.638845,33.841524,32.053507
FGRAM000v1_004185,,-,chr2,+,235305,236597,3.727128,3.63246,5.115253,7.802583,7.582946,11.853337,6.977825,4.639903,9.534244,15.324963,18.154793,18.226972
FGRAM000v1_004186,,-,chr2,+,237047,238240,13.074628,14.372535,12.177653,10.812478,12.935341,16.874123,13.080932,13.122676,10.917483,16.837573,17.848471,18.723512
FGRAM000v1_004187,,-,chr2,+,238469,240111,53.888495,52.016656,52.494997,75.770632,75.469195,80.999265,47.708176,50.855485,59.594684,55.950836,51.431716,49.70305
FGRAM000v1_004188,,-,chr2,+,242979,245939,14.191041,17.526507,13.103962,14.105101,17.861452,15.771436,10.673427,15.108257,12.66398,23.998887,25.245995,24.12069
