gene_id	GO	aspect	name	namespace
FGSG_02747	GO:0008270	F	Regulatory alcR	MF
FGSG_02747	GO:0006357	P	Regulatory alcR	BP
FGSG_02748	GO:0004222	F	endothelin-converting enzyme 2	MF
FGSG_02748	GO:0006508	P	endothelin-converting enzyme 2	BP
FGSG_02749	GO:0016021	C	vacuolar membrane hmt1	CC
FGSG_02749	GO:0005524	F	vacuolar membrane hmt1	MF
FGSG_02749	GO:0042626	F	vacuolar membrane hmt1	MF
FGSG_02749	GO:0055085	P	vacuolar membrane hmt1	BP
FGSG_02750	GO:0003700	F	Transcription factor atf21	MF
FGSG_02750	GO:0043565	F	Transcription factor atf21	MF
FGSG_02750	GO:0006355	P	Transcription factor atf21	BP
FGSG_02751	GO:0005737	C	inositol oxygenase	CC
FGSG_02751	GO:0005506	F	inositol oxygenase	MF
FGSG_02751	GO:0050113	F	inositol oxygenase	MF
FGSG_02751	GO:0019310	P	inositol oxygenase	BP
FGSG_02751	GO:0055114	P	inositol oxygenase	BP
FGSG_02752	GO:0005730	C	ATP-dependent RNA helicase DBP9	CC
FGSG_02752	GO:0005829	C	ATP-dependent RNA helicase DBP9	CC
FGSG_02752	GO:0003723	F	ATP-dependent RNA helicase DBP9	MF
FGSG_02752	GO:0004003	F	ATP-dependent RNA helicase DBP9	MF
FGSG_02752	GO:0004004	F	ATP-dependent RNA helicase DBP9	MF
FGSG_02752	GO:0005524	F	ATP-dependent RNA helicase DBP9	MF
FGSG_02752	GO:0033680	F	ATP-dependent RNA helicase DBP9	MF
FGSG_02752	GO:0000027	P	ATP-dependent RNA helicase DBP9	BP
FGSG_02752	GO:0000463	P	ATP-dependent RNA helicase DBP9	BP
FGSG_02752	GO:0032508	P	ATP-dependent RNA helicase DBP9	BP
FGSG_02753	GO:0016491	F	alcohol dehydrogenase	MF
FGSG_02753	GO:0055114	P	alcohol dehydrogenase	BP
FGSG_02754	GO:0008080	F	hypothetical protein FGSG_02754	MF
FGSG_02755	GO:0044464	C	Autophagy-related 3	CC
FGSG_02755	GO:0006810	P	Autophagy-related 3	BP
FGSG_02756	GO:0000329	C	related to vacuolar -sorting VPS35	CC
FGSG_02756	GO:0005768	C	related to vacuolar -sorting VPS35	CC
FGSG_02756	GO:0005829	C	related to vacuolar -sorting VPS35	CC
FGSG_02756	GO:0030904	C	related to vacuolar -sorting VPS35	CC
FGSG_02756	GO:0008565	F	related to vacuolar -sorting VPS35	MF
FGSG_02756	GO:0006886	P	related to vacuolar -sorting VPS35	BP
FGSG_02756	GO:0042147	P	related to vacuolar -sorting VPS35	BP
FGSG_02756	GO:0045053	P	related to vacuolar -sorting VPS35	BP
FGSG_02757	GO:0016021	C	related to glutamate carboxypeptidase II	CC
FGSG_02757	GO:0004180	F	related to glutamate carboxypeptidase II	MF
FGSG_02757	GO:0006508	P	related to glutamate carboxypeptidase II	BP
FGSG_02758	GO:0005768	C	related to DNA damage response	CC
FGSG_02758	GO:0016021	C	related to DNA damage response	CC
FGSG_02758	GO:0032443	P	related to DNA damage response	BP
FGSG_02761	GO:0001405	C	related to mitochondrial import MPI1 precursor	CC
FGSG_02761	GO:0030674	F	related to mitochondrial import MPI1 precursor	MF
FGSG_02761	GO:0051087	F	related to mitochondrial import MPI1 precursor	MF
FGSG_02761	GO:0030150	P	related to mitochondrial import MPI1 precursor	BP
FGSG_02762	GO:0005763	C	related to ribosomal mitochondrial	CC
FGSG_02762	GO:0003735	F	related to ribosomal mitochondrial	MF
FGSG_02762	GO:0032543	P	related to ribosomal mitochondrial	BP
FGSG_02763	GO:0005829	C	UPF0326 hag1	CC
FGSG_02763	GO:0016787	F	UPF0326 hag1	MF
FGSG_02764	GO:0005634	C	gtpase	CC
FGSG_02764	GO:0005829	C	gtpase	CC
FGSG_02764	GO:0005524	F	gtpase	MF
FGSG_02764	GO:0005525	F	gtpase	MF
FGSG_02764	GO:0016887	F	gtpase	MF
FGSG_02764	GO:0043022	F	gtpase	MF
FGSG_02764	GO:0043023	F	gtpase	MF
FGSG_02766	GO:0035091	F	related to VPS9 domain	MF
FGSG_02767	GO:0016021	C	general amino acid permease AGP3	CC
FGSG_02767	GO:0015171	F	general amino acid permease AGP3	MF
FGSG_02767	GO:0003333	P	general amino acid permease AGP3	BP
FGSG_02769	GO:0005743	C	mitochondrial chaperone bcs1	CC
FGSG_02769	GO:0005524	F	mitochondrial chaperone bcs1	MF
FGSG_02769	GO:0008320	F	mitochondrial chaperone bcs1	MF
FGSG_02769	GO:0009060	P	mitochondrial chaperone bcs1	BP
FGSG_02769	GO:0032979	P	mitochondrial chaperone bcs1	BP
FGSG_02769	GO:0034551	P	mitochondrial chaperone bcs1	BP
FGSG_02769	GO:0051131	P	mitochondrial chaperone bcs1	BP
FGSG_02769	GO:0071806	P	mitochondrial chaperone bcs1	BP
FGSG_02770	GO:0005634	C	fructose-bisphosphate class ii	CC
FGSG_02770	GO:0005739	C	fructose-bisphosphate class ii	CC
FGSG_02770	GO:0005829	C	fructose-bisphosphate class ii	CC
FGSG_02770	GO:0004332	F	fructose-bisphosphate class ii	MF
FGSG_02770	GO:0008270	F	fructose-bisphosphate class ii	MF
FGSG_02770	GO:0006094	P	fructose-bisphosphate class ii	BP
FGSG_02770	GO:0006096	P	fructose-bisphosphate class ii	BP
FGSG_02774	GO:0005739	C	acetyltransferase	CC
FGSG_02774	GO:0022626	C	acetyltransferase	CC
FGSG_02774	GO:0031415	C	acetyltransferase	CC
FGSG_02774	GO:0004596	F	acetyltransferase	MF
FGSG_02774	GO:0010698	F	acetyltransferase	MF
FGSG_02774	GO:0006474	P	acetyltransferase	BP
FGSG_02774	GO:0043085	P	acetyltransferase	BP
FGSG_02774	GO:1902391	P	acetyltransferase	BP
FGSG_12199	GO:0016301	F	sphingosine kinase	MF
FGSG_12199	GO:0016310	P	sphingosine kinase	BP
FGSG_02778	GO:0034507	C	histone-lysine N- H3 lysine-9 specific dim-5	CC
FGSG_02778	GO:0043494	C	histone-lysine N- H3 lysine-9 specific dim-5	CC
FGSG_02778	GO:0044732	C	histone-lysine N- H3 lysine-9 specific dim-5	CC
FGSG_02778	GO:0003690	F	histone-lysine N- H3 lysine-9 specific dim-5	MF
FGSG_02778	GO:0003697	F	histone-lysine N- H3 lysine-9 specific dim-5	MF
FGSG_02778	GO:0003727	F	histone-lysine N- H3 lysine-9 specific dim-5	MF
FGSG_02778	GO:0008270	F	histone-lysine N- H3 lysine-9 specific dim-5	MF
FGSG_02778	GO:0035064	F	histone-lysine N- H3 lysine-9 specific dim-5	MF
FGSG_02778	GO:0046974	F	histone-lysine N- H3 lysine-9 specific dim-5	MF
FGSG_02778	GO:0000122	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0000183	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0007535	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0030466	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0031048	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0034613	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0045141	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0051315	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0051567	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:0090065	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02778	GO:1902368	P	histone-lysine N- H3 lysine-9 specific dim-5	BP
FGSG_02779	GO:0043130	F	Ubiquitin domain-containing 2	MF
FGSG_02780	GO:0000139	C	coatomer beta subunit	CC
FGSG_02780	GO:0005829	C	coatomer beta subunit	CC
FGSG_02780	GO:0030126	C	coatomer beta subunit	CC
FGSG_02780	GO:0005198	F	coatomer beta subunit	MF
FGSG_02780	GO:0006886	P	coatomer beta subunit	BP
FGSG_02780	GO:0006888	P	coatomer beta subunit	BP
FGSG_11636	GO:0005634	C	mago nashi	CC
FGSG_11636	GO:0005829	C	mago nashi	CC
FGSG_11636	GO:0005524	F	mago nashi	MF
FGSG_11632	GO:0005634	C	probable TRM11 Catalytic subunit of an adoMet-dependent tRNA methyltransferase complex (Trm11p-Trm112p)	CC
FGSG_11632	GO:0005829	C	probable TRM11 Catalytic subunit of an adoMet-dependent tRNA methyltransferase complex (Trm11p-Trm112p)	CC
FGSG_11632	GO:0043528	C	probable TRM11 Catalytic subunit of an adoMet-dependent tRNA methyltransferase complex (Trm11p-Trm112p)	CC
FGSG_11632	GO:0003676	F	probable TRM11 Catalytic subunit of an adoMet-dependent tRNA methyltransferase complex (Trm11p-Trm112p)	MF
FGSG_11632	GO:0004809	F	probable TRM11 Catalytic subunit of an adoMet-dependent tRNA methyltransferase complex (Trm11p-Trm112p)	MF
FGSG_11632	GO:0030488	P	probable TRM11 Catalytic subunit of an adoMet-dependent tRNA methyltransferase complex (Trm11p-Trm112p)	BP
FGSG_11634	GO:0005634	C	Ankyrin repeat-containing	CC
FGSG_11634	GO:0005737	C	Ankyrin repeat-containing	CC
FGSG_11594	GO:0005637	C	trna ligase	CC
FGSG_11594	GO:0005829	C	trna ligase	CC
FGSG_11594	GO:0003972	F	trna ligase	MF
FGSG_11594	GO:0004113	F	trna ligase	MF
FGSG_11594	GO:0005524	F	trna ligase	MF
FGSG_11594	GO:0051730	F	trna ligase	MF
FGSG_11594	GO:0006388	P	trna ligase	BP
FGSG_11594	GO:0016310	P	trna ligase	BP
FGSG_11594	GO:0030969	P	trna ligase	BP
FGSG_11594	GO:0032056	P	trna ligase	BP
FGSG_11595	GO:0016021	C	related to UPF0132 domain	CC
FGSG_11596	GO:0005840	C	related to ribosomal 11 mitochondrial	CC
FGSG_11597	GO:0005829	C	26s protease regulatory subunit 6a	CC
FGSG_11597	GO:0008540	C	26s protease regulatory subunit 6a	CC
FGSG_11597	GO:0005524	F	26s protease regulatory subunit 6a	MF
FGSG_11597	GO:0008233	F	26s protease regulatory subunit 6a	MF
FGSG_11597	GO:0006511	P	26s protease regulatory subunit 6a	BP
FGSG_11597	GO:0045899	P	26s protease regulatory subunit 6a	BP
FGSG_11597	GO:0070682	P	26s protease regulatory subunit 6a	BP
FGSG_11602	GO:0005739	C	probable brefeldin A resistance	CC
FGSG_11602	GO:0005783	C	probable brefeldin A resistance	CC
FGSG_11602	GO:0005524	F	probable brefeldin A resistance	MF
FGSG_11602	GO:0016787	F	probable brefeldin A resistance	MF
FGSG_11602	GO:0007131	P	probable brefeldin A resistance	BP
FGSG_11602	GO:0030163	P	probable brefeldin A resistance	BP
FGSG_11603	GO:0005654	C	ribosome biogenesis erb1	CC
FGSG_11603	GO:0030687	C	ribosome biogenesis erb1	CC
FGSG_11603	GO:0070545	C	ribosome biogenesis erb1	CC
FGSG_11603	GO:0043021	F	ribosome biogenesis erb1	MF
FGSG_11603	GO:0000463	P	ribosome biogenesis erb1	BP
FGSG_11603	GO:0000466	P	ribosome biogenesis erb1	BP
FGSG_11604	GO:0016787	F	related to cholinesterase precursor	MF
FGSG_13662	GO:0005666	C	dna-directed rna polymerase iii subunit rpc1	CC
FGSG_13662	GO:0005737	C	dna-directed rna polymerase iii subunit rpc1	CC
FGSG_13662	GO:0003677	F	dna-directed rna polymerase iii subunit rpc1	MF
FGSG_13662	GO:0003899	F	dna-directed rna polymerase iii subunit rpc1	MF
FGSG_13662	GO:0042797	P	dna-directed rna polymerase iii subunit rpc1	BP
FGSG_13663	GO:0005739	C	related to phosphatidic acid-preferring phospholipase contains DDHD domain	CC
FGSG_13663	GO:0046872	F	related to phosphatidic acid-preferring phospholipase contains DDHD domain	MF
FGSG_09861	GO:0008270	F	ring finger	MF
FGSG_09862	GO:0005826	C	fimbrin	CC
FGSG_09862	GO:0030479	C	fimbrin	CC
FGSG_09862	GO:0032432	C	fimbrin	CC
FGSG_09862	GO:0030674	F	fimbrin	MF
FGSG_09862	GO:0051015	F	fimbrin	MF
FGSG_09862	GO:0006897	P	fimbrin	BP
FGSG_09862	GO:0030437	P	fimbrin	BP
FGSG_09862	GO:0030835	P	fimbrin	BP
FGSG_09862	GO:0051017	P	fimbrin	BP
FGSG_09862	GO:0051666	P	fimbrin	BP
FGSG_09862	GO:0051764	P	fimbrin	BP
FGSG_09862	GO:0071963	P	fimbrin	BP
FGSG_09862	GO:1903475	P	fimbrin	BP
FGSG_09863	GO:0005789	C	sterol O-acyltransferase	CC
FGSG_09863	GO:0016021	C	sterol O-acyltransferase	CC
FGSG_09863	GO:0008374	F	sterol O-acyltransferase	MF
FGSG_09864	GO:0000166	F	pre-mrna-splicing factor srp1	MF
FGSG_09864	GO:0003676	F	pre-mrna-splicing factor srp1	MF
FGSG_09865	GO:0005739	C	mitochondrial carrier	CC
FGSG_09865	GO:0005840	C	mitochondrial carrier	CC
FGSG_09865	GO:0016021	C	mitochondrial carrier	CC
FGSG_09865	GO:0003735	F	mitochondrial carrier	MF
FGSG_09865	GO:0046964	F	mitochondrial carrier	MF
FGSG_09865	GO:1902557	F	mitochondrial carrier	MF
FGSG_09865	GO:0006412	P	mitochondrial carrier	BP
FGSG_09865	GO:1902558	P	mitochondrial carrier	BP
FGSG_09865	GO:1902559	P	mitochondrial carrier	BP
FGSG_09866	GO:0005840	C	50s ribosomal l18e	CC
FGSG_09866	GO:0003735	F	50s ribosomal l18e	MF
FGSG_09866	GO:0006412	P	50s ribosomal l18e	BP
FGSG_09867	GO:0005739	C	ribosomal rna large subunit methyltransferase j	CC
FGSG_09867	GO:0008650	F	ribosomal rna large subunit methyltransferase j	MF
FGSG_09867	GO:0031167	P	ribosomal rna large subunit methyltransferase j	BP
FGSG_09869	GO:0016021	C	related to OST3-oligosaccharyltransferase gamma subunit	CC
FGSG_09869	GO:0016740	F	related to OST3-oligosaccharyltransferase gamma subunit	MF
FGSG_09870	GO:0022627	C	guanine nucleotide-binding subunit beta	CC
FGSG_09870	GO:0001965	F	guanine nucleotide-binding subunit beta	MF
FGSG_09870	GO:0004871	F	guanine nucleotide-binding subunit beta	MF
FGSG_09870	GO:0005080	F	guanine nucleotide-binding subunit beta	MF
FGSG_09870	GO:0005092	F	guanine nucleotide-binding subunit beta	MF
FGSG_09870	GO:0043022	F	guanine nucleotide-binding subunit beta	MF
FGSG_09870	GO:0000747	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0001403	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0007186	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0010255	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0017148	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0031139	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0031954	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0032995	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0034613	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0035556	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0050790	P	guanine nucleotide-binding subunit beta	BP
FGSG_09870	GO:0060733	P	guanine nucleotide-binding subunit beta	BP
FGSG_09871	GO:0003743	F	bromodomain associated	MF
FGSG_09871	GO:0046982	F	bromodomain associated	MF
FGSG_09871	GO:0006413	P	bromodomain associated	BP
FGSG_09872	GO:0016491	F	isochorismatase family family	MF
FGSG_09872	GO:0055114	P	isochorismatase family family	BP
FGSG_09873	GO:0004372	F	serine mitochondrial	MF
FGSG_09873	GO:0008168	F	serine mitochondrial	MF
FGSG_09873	GO:0030170	F	serine mitochondrial	MF
FGSG_09873	GO:0006544	P	serine mitochondrial	BP
FGSG_09873	GO:0006563	P	serine mitochondrial	BP
FGSG_09873	GO:0032259	P	serine mitochondrial	BP
FGSG_09873	GO:0035999	P	serine mitochondrial	BP
FGSG_13664	GO:0005739	C	50S ribosomal L19e	CC
FGSG_13664	GO:0022626	C	50S ribosomal L19e	CC
FGSG_13664	GO:0003735	F	50S ribosomal L19e	MF
FGSG_13664	GO:0019887	F	50S ribosomal L19e	MF
FGSG_13664	GO:0019901	F	50S ribosomal L19e	MF
FGSG_13664	GO:0043022	F	50S ribosomal L19e	MF
FGSG_13664	GO:0006412	P	50S ribosomal L19e	BP
FGSG_13664	GO:0006448	P	50S ribosomal L19e	BP
FGSG_13664	GO:0033554	P	50S ribosomal L19e	BP
FGSG_13664	GO:0033674	P	50S ribosomal L19e	BP
FGSG_13664	GO:0045859	P	50S ribosomal L19e	BP
FGSG_13665	GO:0005840	C	translational activator gcn1	CC
FGSG_13665	GO:0003735	F	translational activator gcn1	MF
FGSG_13665	GO:0019887	F	translational activator gcn1	MF
FGSG_13665	GO:0019901	F	translational activator gcn1	MF
FGSG_13665	GO:0043022	F	translational activator gcn1	MF
FGSG_13665	GO:0006412	P	translational activator gcn1	BP
FGSG_13665	GO:0006417	P	translational activator gcn1	BP
FGSG_13665	GO:0033554	P	translational activator gcn1	BP
FGSG_13665	GO:0033674	P	translational activator gcn1	BP
FGSG_13665	GO:0045859	P	translational activator gcn1	BP
FGSG_13666	GO:0005840	C	translational activator gcn1	CC
FGSG_13666	GO:0003735	F	translational activator gcn1	MF
FGSG_13666	GO:0019887	F	translational activator gcn1	MF
FGSG_13666	GO:0019901	F	translational activator gcn1	MF
FGSG_13666	GO:0043022	F	translational activator gcn1	MF
FGSG_13666	GO:0006412	P	translational activator gcn1	BP
FGSG_13666	GO:0006417	P	translational activator gcn1	BP
FGSG_13666	GO:0033554	P	translational activator gcn1	BP
FGSG_13666	GO:0033674	P	translational activator gcn1	BP
FGSG_13666	GO:0045859	P	translational activator gcn1	BP
FGSG_09875	GO:0003676	F	related to DNA RNA helicase (DEAD H box family II)	MF
FGSG_09875	GO:0004386	F	related to DNA RNA helicase (DEAD H box family II)	MF
FGSG_09875	GO:0005524	F	related to DNA RNA helicase (DEAD H box family II)	MF
FGSG_09876	GO:0005688	C	prp24-pre-mrna splicing factor	CC
FGSG_09876	GO:0000166	F	prp24-pre-mrna splicing factor	MF
FGSG_09876	GO:0017070	F	prp24-pre-mrna splicing factor	MF
FGSG_09876	GO:0000244	P	prp24-pre-mrna splicing factor	BP
FGSG_09876	GO:0000245	P	prp24-pre-mrna splicing factor	BP
FGSG_09877	GO:0016021	C	hypothetical protein FGSG_09877	CC
FGSG_09878	GO:0015934	C	related to MRPL22 Mitochondrial ribosomal large subunit	CC
FGSG_09878	GO:0003735	F	related to MRPL22 Mitochondrial ribosomal large subunit	MF
FGSG_09878	GO:0006412	P	related to MRPL22 Mitochondrial ribosomal large subunit	BP
FGSG_09879	GO:0005751	C	cytochrome c oxidase subunit 7	CC
FGSG_09879	GO:0016021	C	cytochrome c oxidase subunit 7	CC
FGSG_09879	GO:0004129	F	cytochrome c oxidase subunit 7	MF
FGSG_09879	GO:0006123	P	cytochrome c oxidase subunit 7	BP
FGSG_09879	GO:1902600	P	cytochrome c oxidase subunit 7	BP
FGSG_09880	GO:0042720	C	hypothetical protein FGSG_09880	CC
FGSG_09881	GO:0016740	F	cdp-alcohol phosphatidyltransferase class-i family	MF
FGSG_09883	GO:0003824	F	probable starvation sensing rspA	MF
FGSG_09883	GO:0046872	F	probable starvation sensing rspA	MF
FGSG_09883	GO:0008152	P	probable starvation sensing rspA	BP
FGSG_09884	GO:0005634	C	Zn(II)2Cys6 transcriptional activator	CC
FGSG_09884	GO:0000981	F	Zn(II)2Cys6 transcriptional activator	MF
FGSG_09884	GO:0003677	F	Zn(II)2Cys6 transcriptional activator	MF
FGSG_09884	GO:0008270	F	Zn(II)2Cys6 transcriptional activator	MF
FGSG_09884	GO:0006351	P	Zn(II)2Cys6 transcriptional activator	BP
FGSG_09884	GO:0006357	P	Zn(II)2Cys6 transcriptional activator	BP
FGSG_09885	GO:0016021	C	related to endo alpha-1,4 polygalactosaminidase precusor	CC
FGSG_09887	GO:0016301	F	5 -amp-activated kinase subunit beta-2	MF
FGSG_09887	GO:0016310	P	5 -amp-activated kinase subunit beta-2	BP
FGSG_09888	GO:0005634	C	RING finger	CC
FGSG_09888	GO:0005829	C	RING finger	CC
FGSG_09888	GO:0008270	F	RING finger	MF
FGSG_09890	GO:0033971	F	hydroxyisourate hydrolase	MF
FGSG_09890	GO:0006144	P	hydroxyisourate hydrolase	BP
FGSG_09891	GO:0005634	C	atpase get3	CC
FGSG_09891	GO:0005829	C	atpase get3	CC
FGSG_09891	GO:0043529	C	atpase get3	CC
FGSG_09891	GO:0005085	F	atpase get3	MF
FGSG_09891	GO:0005524	F	atpase get3	MF
FGSG_09891	GO:0016887	F	atpase get3	MF
FGSG_09891	GO:0042802	F	atpase get3	MF
FGSG_09891	GO:0046872	F	atpase get3	MF
FGSG_09891	GO:0051082	F	atpase get3	MF
FGSG_09891	GO:0000750	P	atpase get3	BP
FGSG_09891	GO:0006620	P	atpase get3	BP
FGSG_09891	GO:0006890	P	atpase get3	BP
FGSG_09891	GO:0009408	P	atpase get3	BP
FGSG_09891	GO:0010038	P	atpase get3	BP
FGSG_09891	GO:0043547	P	atpase get3	BP
FGSG_09891	GO:0045048	P	atpase get3	BP
FGSG_09891	GO:1990507	P	atpase get3	BP
FGSG_09892	GO:0005829	C	related to MPE1 Role in mRNA 3` end formation	CC
FGSG_09892	GO:0005847	C	related to MPE1 Role in mRNA 3` end formation	CC
FGSG_09892	GO:0008270	F	related to MPE1 Role in mRNA 3` end formation	MF
FGSG_09892	GO:0036002	F	related to MPE1 Role in mRNA 3` end formation	MF
FGSG_09892	GO:0006378	P	related to MPE1 Role in mRNA 3` end formation	BP
FGSG_09892	GO:0006379	P	related to MPE1 Role in mRNA 3` end formation	BP
FGSG_09892	GO:0016567	P	related to MPE1 Role in mRNA 3` end formation	BP
FGSG_09893	GO:0005737	C	cytosolic nonspecific dipeptidase	CC
FGSG_09893	GO:0008237	F	cytosolic nonspecific dipeptidase	MF
FGSG_09893	GO:0016805	F	cytosolic nonspecific dipeptidase	MF
FGSG_09893	GO:0034701	F	cytosolic nonspecific dipeptidase	MF
FGSG_09893	GO:0006508	P	cytosolic nonspecific dipeptidase	BP
FGSG_09895	GO:0005737	C	neutral trehalase	CC
FGSG_09895	GO:0004555	F	neutral trehalase	MF
FGSG_09895	GO:0005509	F	neutral trehalase	MF
FGSG_09895	GO:0005993	P	neutral trehalase	BP
FGSG_09896	GO:0009514	C	isocitrate lyase	CC
FGSG_09896	GO:0004451	F	isocitrate lyase	MF
FGSG_09896	GO:0046421	F	isocitrate lyase	MF
FGSG_09896	GO:0046872	F	isocitrate lyase	MF
FGSG_09896	GO:0006097	P	isocitrate lyase	BP
FGSG_09896	GO:0006099	P	isocitrate lyase	BP
FGSG_09897	GO:0000324	C	camk camkl ampk kinase	CC
FGSG_09897	GO:0005641	C	camk camkl ampk kinase	CC
FGSG_09897	GO:0005829	C	camk camkl ampk kinase	CC
FGSG_09897	GO:0031588	C	camk camkl ampk kinase	CC
FGSG_09897	GO:0044732	C	camk camkl ampk kinase	CC
FGSG_09897	GO:0004679	F	camk camkl ampk kinase	MF
FGSG_09897	GO:0005524	F	camk camkl ampk kinase	MF
FGSG_09897	GO:0001302	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0001403	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0006468	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0006995	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0007124	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0007155	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0017148	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0045722	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0071940	P	camk camkl ampk kinase	BP
FGSG_09897	GO:0090606	P	camk camkl ampk kinase	BP
FGSG_09897	GO:1900436	P	camk camkl ampk kinase	BP
FGSG_09899	GO:0000790	C	dna polymerase epsilon subunit 2	CC
FGSG_09899	GO:0005829	C	dna polymerase epsilon subunit 2	CC
FGSG_09899	GO:0008622	C	dna polymerase epsilon subunit 2	CC
FGSG_09899	GO:0003690	F	dna polymerase epsilon subunit 2	MF
FGSG_09899	GO:0003887	F	dna polymerase epsilon subunit 2	MF
FGSG_09899	GO:0042276	P	dna polymerase epsilon subunit 2	BP
FGSG_09899	GO:0045005	P	dna polymerase epsilon subunit 2	BP
FGSG_09899	GO:0070868	P	dna polymerase epsilon subunit 2	BP
FGSG_09899	GO:1902975	P	dna polymerase epsilon subunit 2	BP
FGSG_09900	GO:0016021	C	related to Lactobacillus histidine kinase	CC
FGSG_09900	GO:0016301	F	related to Lactobacillus histidine kinase	MF
FGSG_09900	GO:0016310	P	related to Lactobacillus histidine kinase	BP
FGSG_09902	GO:0016787	F	related to HAD superfamily hydrolase	MF
FGSG_09902	GO:0008152	P	related to HAD superfamily hydrolase	BP
FGSG_09903	GO:0005634	C	ste ste7 mek1 kinase	CC
FGSG_09903	GO:0005829	C	ste ste7 mek1 kinase	CC
FGSG_09903	GO:0032153	C	ste ste7 mek1 kinase	CC
FGSG_09903	GO:0043332	C	ste ste7 mek1 kinase	CC
